ProductID,ProductName,Category,Brand,Price,Rating,NumberOfReviews,StockQuantity,DiscountPercentage,WarrantyMonths,SoldUnits,DemandLevel
EOS-01182,MSI Creator Laptop U324,Laptop,MSI,1030.5,3.1,13,151,7,36,329,Low
EOS-01183,Google Budget Phone L774,Smartphone,Google,289.11,4.6,65,196,15,12,533,Medium
EOS-01184,Microsoft Pro Tablet S103,Tablet,Microsoft,179.76,3.8,149,9,0,24,366,Low
EOS-01185,Sony Console Bundle X795,Gaming Console,Sony,419.93,3.5,28,157,10,24,577,Medium
EOS-01186,Sony Mirrorless Camera G489,Camera,Sony,1178.43,4.0,139,157,14,12,436,Medium
EOS-01187,Sony Earbuds U408,Headphones,Sony,202.22,4.3,100,117,8,24,481,Medium
EOS-01188,Xiaomi Pro Smartphone V271,Smartphone,Xiaomi,442.31,4.4,195,118,16,12,393,Low
EOS-01189,Sony Studio Headphones X865,Headphones,Sony,37.09,3.5,22,267,12,24,556,Medium
EOS-01190,Logitech Wireless Mouse Z617,Accessory,Logitech,98.69,3.9,114,106,29,12,633,High
EOS-01191,Sony Retro Console Z935,Gaming Console,Sony,382.38,3.7,135,166,1,12,509,Medium
EOS-01192,Nikon Action Camera J749,Camera,Nikon,742.07,3.6,125,217,26,36,631,High
EOS-01193,Lenovo Ultrabook C495,Laptop,Lenovo,1515.18,3.6,86,80,0,36,343,Low
EOS-01194,Lenovo Mini Tablet N172,Tablet,Lenovo,290.89,3.3,213,113,11,12,654,High
EOS-01195,Microsoft Kids Tablet G385,Tablet,Microsoft,886.22,2.9,455,220,28,12,326,Low
EOS-01196,Sony Mirrorless Camera U332,Camera,Sony,1252.28,3.5,116,85,9,36,387,Low
EOS-01197,GoPro DSLR Camera F813,Camera,GoPro,1191.77,4.1,26,232,5,36,336,Low
EOS-01198,Garmin GPS Watch T593,Smartwatch,Garmin,217.37,3.9,335,149,28,12,354,Low
EOS-01199,Apple 5G Phone P854,Smartphone,Apple,524.5,3.2,214,149,0,12,633,High
EOS-01200,Valve Gaming Console E295,Gaming Console,Valve,326.82,5.0,129,125,18,24,718,High
EOS-01201,Logitech Webcam H886,Accessory,Logitech,41.08,3.9,185,265,24,12,362,Low
EOS-01202,Samsung Tablet J940,Tablet,Samsung,475.51,3.9,50,116,12,12,553,Medium
EOS-01203,Samsung 5G Phone L626,Smartphone,Samsung,815.65,4.5,101,190,6,24,451,Medium
EOS-01204,Nintendo Console Bundle Y789,Gaming Console,Nintendo,516.75,4.0,225,86,18,24,603,High
EOS-01205,Motorola Smartphone U645,Smartphone,Motorola,713.05,4.0,387,152,23,24,455,Medium
EOS-01206,Apple Business Notebook I664,Laptop,Apple,1887.55,4.2,288,282,28,12,454,Medium
EOS-01207,Philips Mini LED TV A802,TV,Philips,1597.45,4.0,58,277,18,36,657,High
EOS-01208,JBL Earbuds T487,Headphones,JBL,68.89,3.9,56,149,0,12,493,Medium
EOS-01209,Amazfit Fitness Watch U685,Smartwatch,Amazfit,240.98,3.3,213,55,3,24,411,Medium
EOS-01210,Samsung 4K Monitor Y706,Monitor,Samsung,632.27,3.9,133,178,15,24,653,High
EOS-01211,Meta Console Bundle B325,Gaming Console,Apple,463.56,3.4,309,89,12,12,589,Medium
EOS-01212,Apple Foldable Phone X149,Smartphone,Apple,582.02,3.6,16,78,4,12,462,Medium
EOS-01213,Apple Hybrid Watch T138,Smartwatch,Apple,307.85,4.6,161,14,4,24,443,Medium
EOS-01214,Apple Smartphone B627,Smartphone,Apple,1392.61,4.8,136,84,16,24,500,Medium
EOS-01215,Lenovo 2-in-1 Laptop L427,Laptop,Lenovo,1288.29,3.6,150,178,2,24,554,Medium
EOS-01216,Dell 4K Monitor C342,Monitor,Dell,1006.58,3.9,190,193,21,36,480,Medium
EOS-01217,Apple Smartwatch B480,Smartwatch,Apple,209.71,4.5,69,168,8,12,533,Medium
EOS-01218,Canon Vlogging Camera T379,Camera,Canon,1523.01,3.8,66,299,3,12,300,Low
EOS-01219,Microsoft Kids Tablet D975,Tablet,Microsoft,397.79,4.0,106,76,8,24,519,Medium
EOS-01220,Sony Earbuds S466,Headphones,Sony,147.51,5.0,62,136,13,6,647,High
EOS-01221,Samsung Smartwatch V890,Smartwatch,Samsung,642.62,4.7,455,83,25,12,504,Medium
EOS-01222,GoPro DSLR Camera V706,Camera,GoPro,892.75,4.3,42,144,16,12,490,Medium
EOS-01223,Sony Noise Cancelling Headphones P254,Headphones,Sony,162.95,3.7,455,17,6,12,337,Low
EOS-01224,Samsung 5G Phone C648,Smartphone,Samsung,771.61,3.5,268,157,14,12,688,High
EOS-01225,Dell Ultrabook N324,Laptop,Dell,1006.95,3.8,231,200,19,12,445,Medium
EOS-01226,JBL Studio Headphones V528,Headphones,JBL,230.71,4.1,44,74,34,12,416,Medium
EOS-01227,Samsung Budget Phone G282,Smartphone,Samsung,577.35,4.4,87,200,18,12,576,Medium
EOS-01228,TCL Smart TV L774,TV,TCL,1025.86,3.2,350,116,7,12,464,Medium
EOS-01229,AOC Ultrawide Monitor V134,Monitor,AOC,1384.01,3.0,34,163,19,12,320,Low
EOS-01230,Amazfit Sports Watch C348,Smartwatch,Amazfit,455.21,4.4,366,153,0,12,412,Medium
EOS-01231,Bose Noise Cancelling Headphones L744,Headphones,Bose,176.75,4.3,76,76,12,12,575,Medium
EOS-01232,Dell Curved Monitor X864,Monitor,Dell,499.66,3.8,67,133,0,24,541,Medium
EOS-01233,Motorola Foldable Phone F155,Smartphone,Motorola,1176.74,4.0,30,139,9,12,327,Low
EOS-01234,Samsung Sports Watch X763,Smartwatch,Samsung,365.05,3.7,127,229,0,24,641,High
EOS-01235,Microsoft Retro Console V857,Gaming Console,Microsoft,386.74,4.6,253,168,27,24,404,Medium
EOS-01236,MSI Ultrabook L730,Laptop,MSI,1050.73,4.1,96,189,15,24,604,High
EOS-01237,Lenovo Pro Tablet O222,Tablet,Lenovo,608.47,4.1,265,143,11,12,619,High
EOS-01238,OnePlus Smartphone U565,Smartphone,OnePlus,704.2,5.0,412,74,41,24,369,Low
EOS-01239,Sony Gaming Headset Q885,Headphones,Sony,93.88,5.0,218,58,33,24,563,Medium
EOS-01240,Apple Ultrabook Y756,Laptop,Apple,690.22,3.8,162,150,28,24,595,Medium
EOS-01241,Samsung 5G Phone K657,Smartphone,Samsung,467.17,3.6,209,93,8,12,553,Medium
EOS-01242,HP Gaming Laptop L934,Laptop,HP,923.67,3.1,69,77,26,12,557,Medium
EOS-01243,Fujifilm Vlogging Camera U149,Camera,Fujifilm,1216.88,4.7,142,86,0,24,351,Low
EOS-01244,Lenovo Gaming Laptop R285,Laptop,Lenovo,1512.46,3.8,142,182,17,12,446,Medium
EOS-01245,Sony Noise Cancelling Headphones U359,Headphones,Sony,124.44,4.2,333,90,0,6,608,High
EOS-01246,Microsoft Pro Tablet H996,Tablet,Microsoft,372.61,4.0,48,119,44,12,800,High
EOS-01247,Sony Vlogging Camera W366,Camera,Sony,652.97,4.0,151,290,11,12,452,Medium
EOS-01248,Acer 2-in-1 Laptop N485,Laptop,Acer,1747.71,4.1,240,146,12,12,469,Medium
EOS-01249,LG Gaming Monitor G112,Monitor,LG,516.73,3.7,249,254,7,12,393,Low
EOS-01250,Razer Power Bank X543,Accessory,Razer,65.52,3.6,102,64,14,6,614,High
EOS-01251,Apple Smartphone F997,Smartphone,Apple,659.9,3.5,193,138,9,12,440,Medium
EOS-01252,MSI Creator Laptop I903,Laptop,MSI,1225.06,4.5,55,123,3,36,464,Medium
EOS-01253,Apple 2-in-1 Laptop Y576,Laptop,Apple,852.19,4.5,289,87,9,24,574,Medium
EOS-01254,Apple Hybrid Watch X668,Smartwatch,Apple,537.1,5.0,392,107,21,24,789,High
EOS-01255,Sony Gaming Headset V808,Headphones,Sony,145.02,3.9,279,0,0,12,449,Medium
EOS-01256,MSI Creator Laptop S488,Laptop,MSI,736.44,3.7,93,60,10,12,552,Medium
EOS-01257,Sony QLED TV A792,TV,Sony,964.63,3.3,142,70,13,24,328,Low
EOS-01258,Motorola Smartphone N181,Smartphone,Motorola,282.59,3.7,211,105,18,24,429,Medium
EOS-01259,Apple Studio Headphones A756,Headphones,Apple,262.66,3.8,91,258,6,24,458,Medium
EOS-01260,Amazfit Fitness Watch H306,Smartwatch,Amazfit,380.41,4.0,51,84,14,12,557,Medium
EOS-01261,BenQ Curved Monitor H689,Monitor,BenQ,600.51,4.2,207,74,2,12,376,Low
EOS-01262,Samsung Smartphone W156,Smartphone,Samsung,745.21,4.8,173,122,21,12,559,Medium
EOS-01263,LG OLED TV O540,TV,LG,1370.53,2.9,79,86,29,36,719,High
EOS-01264,Google 5G Phone L187,Smartphone,Google,320.35,3.1,152,206,8,12,491,Medium
EOS-01265,Samsung Mini LED TV A548,TV,Samsung,1364.67,3.8,234,177,2,24,405,Medium
EOS-01266,Panasonic DSLR Camera I393,Camera,Panasonic,1652.08,4.6,121,251,13,24,528,Medium
EOS-01267,Samsung Smart TV X777,TV,Samsung,831.06,4.8,36,67,0,24,542,Medium
EOS-01268,HP Business Notebook V276,Laptop,HP,862.61,4.0,274,80,0,24,475,Medium
EOS-01269,Apple Smartwatch I378,Smartwatch,Apple,404.28,5.0,455,72,0,12,618,High
EOS-01270,Sony DSLR Camera J532,Camera,Sony,1143.57,3.2,243,156,26,36,356,Low
EOS-01271,Motorola Smartphone P982,Smartphone,Motorola,527.96,3.6,72,158,9,24,674,High
EOS-01272,Panasonic Mirrorless Camera Z185,Camera,Panasonic,1887.55,3.9,81,52,15,12,429,Medium
EOS-01273,Fujifilm Mirrorless Camera R542,Camera,Fujifilm,1369.27,4.2,150,173,22,12,560,Medium
EOS-01274,Huawei Fitness Watch A969,Smartwatch,Huawei,512.54,3.4,346,94,8,24,321,Low
EOS-01275,TCL Mini LED TV S706,TV,TCL,1753.05,4.0,260,89,12,36,440,Medium
EOS-01276,Lenovo Creator Laptop X831,Laptop,Lenovo,450.0,3.7,345,225,12,24,566,Medium
EOS-01277,OnePlus Smartphone T264,Smartphone,OnePlus,613.28,4.2,228,55,31,12,445,Medium
EOS-01278,Sony Gaming Console Q798,Gaming Console,Sony,208.29,4.2,156,128,14,24,706,High
EOS-01279,Acer Business Notebook J867,Laptop,Acer,581.9,4.2,124,72,18,24,754,High
EOS-01280,Apple Pro Smartphone O887,Smartphone,Apple,521.82,3.8,166,251,14,24,699,High
EOS-01281,LG Ultrawide Monitor K484,Monitor,LG,481.97,2.9,219,230,6,24,463,Medium
EOS-01282,Hisense 4K TV X225,TV,Hisense,1744.47,4.7,80,100,8,24,501,Medium
EOS-01283,Samsung Hybrid Watch U279,Smartwatch,Samsung,594.41,3.8,54,261,14,24,263,Low
EOS-01284,TCL OLED TV U911,TV,TCL,934.49,3.7,116,95,10,36,289,Low
EOS-01285,AOC Curved Monitor B161,Monitor,AOC,504.13,4.1,99,62,11,36,549,Medium
EOS-01286,Dell 2-in-1 Laptop U115,Laptop,Dell,1212.42,4.2,66,122,6,12,444,Medium
EOS-01287,Asus Gaming Monitor T979,Monitor,Asus,598.94,4.0,43,103,21,12,544,Medium
EOS-01288,Canon Instant Camera Z198,Camera,Canon,572.13,4.0,326,168,0,24,313,Low
EOS-01289,Sennheiser Studio Headphones R249,Headphones,Sennheiser,450.0,3.8,150,67,25,6,256,Low
EOS-01290,Bose Gaming Headset O905,Headphones,Bose,138.78,3.7,80,247,8,6,443,Medium
EOS-01291,Philips OLED TV P601,TV,Philips,881.1,4.3,87,102,12,36,555,Medium
EOS-01292,HP Business Notebook S996,Laptop,HP,1020.3,3.6,291,118,16,12,611,High
EOS-01293,TCL 4K TV Y596,TV,TCL,1254.79,4.4,288,194,22,36,486,Medium
EOS-01294,Apple Sports Watch M751,Smartwatch,Apple,584.8,3.4,168,204,22,24,328,Low
EOS-01295,Motorola Budget Phone K908,Smartphone,Motorola,850.44,3.5,65,167,32,24,498,Medium
EOS-01296,Meta VR Bundle V498,Gaming Console,Meta,447.13,3.7,80,238,0,24,413,Medium
EOS-01297,Logitech Earbuds A441,Headphones,Logitech,218.74,3.9,213,190,0,12,332,Low
EOS-01298,Acer Business Notebook U930,Laptop,Acer,1887.55,3.5,48,248,13,36,493,Medium
EOS-01299,Canon Instant Camera L262,Camera,Canon,527.96,3.7,366,160,0,36,452,Medium
EOS-01300,Sennheiser Earbuds Z923,Headphones,Sennheiser,189.63,4.1,63,44,0,24,387,Low
EOS-01301,Lenovo Creator Laptop M417,Laptop,Lenovo,1720.82,4.0,245,0,32,24,424,Medium
EOS-01302,Microsoft Webcam Q762,Accessory,Microsoft,109.78,4.1,194,178,27,12,605,High
EOS-01303,MSI Ultrabook J139,Laptop,MSI,1169.04,3.5,122,165,6,12,268,Low
EOS-01304,Huawei Drawing Tablet V876,Tablet,Huawei,355.36,3.6,150,92,14,12,614,High
EOS-01305,Nikon Vlogging Camera Y693,Camera,Nikon,1172.09,4.7,23,153,14,36,429,Medium
EOS-01306,Dell Ultrawide Monitor V191,Monitor,Dell,651.59,3.9,70,215,0,36,379,Low
EOS-01307,Amazfit Fitness Watch T538,Smartwatch,Amazfit,357.1,4.3,181,39,2,12,481,Medium
EOS-01308,Sony Console Bundle O681,Gaming Console,Sony,232.81,3.7,57,118,24,24,664,High
EOS-01309,Belkin USB-C Hub J544,Accessory,Belkin,122.33,3.8,365,80,10,24,457,Medium
EOS-01310,Sony Vlogging Camera M914,Camera,Sony,997.06,3.4,53,203,20,12,415,Medium
EOS-01311,Amazfit Hybrid Watch B357,Smartwatch,Amazfit,549.36,3.5,85,27,9,24,370,Low
EOS-01312,Logitech Gaming Headset R483,Headphones,Logitech,409.94,3.6,134,81,31,12,325,Low
EOS-01313,LG Smart TV F323,TV,LG,1391.79,4.1,150,191,32,12,809,High
EOS-01314,Belkin Webcam Z594,Accessory,Belkin,70.4,5.0,151,94,6,6,589,Medium
EOS-01315,Apple Pro Smartphone H316,Smartphone,Apple,532.09,3.4,72,193,10,24,443,Medium
EOS-01316,Asus Curved Monitor U883,Monitor,Asus,795.41,3.6,227,149,24,36,612,High
EOS-01317,Huawei GPS Watch E851,Smartwatch,Huawei,182.89,4.7,64,159,26,12,543,Medium
EOS-01318,Bose Studio Headphones I135,Headphones,Bose,110.89,3.5,124,0,29,6,474,Medium
EOS-01319,Philips OLED TV N629,TV,Philips,1091.61,4.0,169,129,0,12,465,Medium
EOS-01320,Sennheiser Earbuds C212,Headphones,Sennheiser,143.56,4.7,28,216,36,12,580,Medium
EOS-01321,AOC Ultrawide Monitor X263,Monitor,AOC,804.04,4.3,213,106,8,12,315,Low
EOS-01322,Huawei Mini Tablet Y646,Tablet,Huawei,527.96,3.9,69,122,9,12,370,Low
EOS-01323,Huawei Mini Tablet F781,Tablet,Huawei,568.5,4.9,324,169,21,24,533,Medium
EOS-01324,Philips Mini LED TV F165,TV,Philips,1522.92,3.5,309,167,29,24,715,High
EOS-01325,Samsung 5G Phone X764,Smartphone,Samsung,530.1,3.1,195,0,10,12,197,Low
EOS-01326,Motorola 5G Phone Y210,Smartphone,Motorola,706.31,4.8,213,207,2,24,526,Medium
EOS-01327,Logitech Wireless Mouse T642,Accessory,Logitech,53.12,3.6,204,202,3,24,458,Medium
EOS-01328,Logitech Power Bank U620,Accessory,Logitech,173.41,3.4,291,6,4,6,365,Low
EOS-01329,Samsung Hybrid Watch N806,Smartwatch,Samsung,210.48,3.3,160,3,15,12,593,Medium
EOS-01330,Hisense Mini LED TV L443,TV,Hisense,1288.18,4.3,206,145,0,24,606,High
EOS-01331,Xiaomi 5G Phone X979,Smartphone,Xiaomi,534.24,3.3,150,255,41,24,237,Low
EOS-01332,Huawei Hybrid Watch W783,Smartwatch,Huawei,181.42,4.0,170,149,22,12,690,High
EOS-01333,Bose Wireless Headphones B196,Headphones,Bose,195.23,4.2,413,216,9,6,394,Low
EOS-01334,Microsoft Wireless Mouse H450,Accessory,Microsoft,65.52,3.7,231,0,46,6,558,Medium
EOS-01335,Motorola Foldable Phone Y372,Smartphone,Motorola,412.9,4.7,35,104,3,24,365,Low
EOS-01336,Lenovo Ultrabook N725,Laptop,Lenovo,1304.79,4.0,136,175,13,36,580,Medium
EOS-01337,Philips Mini LED TV L626,TV,Philips,1706.02,4.0,142,0,23,36,515,Medium
EOS-01338,Razer USB-C Hub C144,Accessory,Razer,28.44,3.9,79,153,9,6,692,High
EOS-01339,Garmin Sports Watch Q369,Smartwatch,Garmin,291.11,4.7,140,99,20,24,753,High
EOS-01340,Garmin Fitness Watch C257,Smartwatch,Garmin,288.41,4.6,270,248,10,12,406,Medium
EOS-01341,MSI Gaming Laptop M945,Laptop,MSI,1009.69,4.0,15,136,1,24,558,Medium
EOS-01342,LG Office Monitor M974,Monitor,LG,412.33,4.2,127,153,9,24,480,Medium
EOS-01343,Canon DSLR Camera V614,Camera,Canon,1134.09,4.3,116,30,0,36,370,Low
EOS-01344,OnePlus Foldable Phone J867,Smartphone,OnePlus,533.77,4.8,241,0,0,12,499,Medium
EOS-01345,Fitbit Smartwatch X278,Smartwatch,Fitbit,1209.15,4.2,94,100,22,12,598,Medium
EOS-01346,Philips Smart TV R876,TV,Philips,1887.55,4.2,96,207,6,12,662,High
EOS-01347,Logitech Earbuds S228,Headphones,Logitech,160.24,4.2,455,131,4,24,544,Medium
EOS-01348,JBL Wireless Headphones X167,Headphones,JBL,219.96,4.0,98,70,25,6,469,Medium
EOS-01349,Lenovo Gaming Laptop H785,Laptop,Lenovo,1376.1,2.9,52,80,0,36,413,Medium
EOS-01350,Xiaomi Budget Phone X940,Smartphone,Apple,526.66,4.2,78,209,29,12,551,Medium
EOS-01351,Apple Pro Smartphone Y880,Smartphone,Apple,527.96,3.9,362,81,24,24,655,High
EOS-01352,Razer Mechanical Keyboard Y434,Accessory,Razer,37.31,4.7,146,0,10,12,600,High
EOS-01353,Sony OLED TV U864,TV,Sony,821.87,4.0,401,121,42,24,680,High
EOS-01354,Fitbit Hybrid Watch C182,Smartwatch,Fitbit,376.27,3.9,101,21,0,24,280,Low
EOS-01355,Samsung Gaming Monitor E720,Monitor,Samsung,928.09,4.6,44,98,0,24,307,Low
EOS-01356,Nintendo Retro Console X441,Gaming Console,Nintendo,527.96,3.9,225,99,37,24,392,Low
EOS-01357,JBL Noise Cancelling Headphones H806,Headphones,JBL,104.45,4.5,324,18,0,6,667,High
EOS-01358,HP 2-in-1 Laptop T662,Laptop,HP,1887.55,4.3,129,170,9,24,616,High
EOS-01359,TCL 4K TV S423,TV,TCL,1466.32,4.3,293,176,0,12,568,Medium
EOS-01360,Nintendo VR Bundle Z472,Gaming Console,Nintendo,321.52,3.5,455,135,16,24,527,Medium
EOS-01361,Lenovo Mini Tablet I268,Tablet,Lenovo,749.32,4.3,325,219,14,12,307,Low
EOS-01362,Apple Budget Phone A386,Smartphone,Apple,308.54,4.9,99,99,3,24,551,Medium
EOS-01363,Sony Gaming Console S743,Gaming Console,Sony,209.92,3.7,107,233,11,24,668,High
EOS-01364,Apple Foldable Phone A309,Smartphone,Apple,614.46,4.5,150,203,17,12,491,Medium
EOS-01365,Samsung 4K TV Q874,TV,Samsung,724.54,3.3,283,90,19,36,802,High
EOS-01366,Sony Console Bundle K517,Gaming Console,Sony,499.69,4.0,58,210,30,24,586,Medium
EOS-01367,Nikon Instant Camera M138,Camera,Nikon,1125.11,3.4,162,0,17,36,346,Low
EOS-01368,Apple Kids Tablet H776,Tablet,Apple,298.93,3.2,85,146,14,24,511,Medium
EOS-01369,Google Pro Smartphone W925,Smartphone,Google,437.94,3.7,70,187,14,12,371,Low
EOS-01370,JBL Gaming Headset I880,Headphones,JBL,281.82,4.2,289,58,2,12,577,Medium
EOS-01371,Samsung 5G Phone Q528,Smartphone,Samsung,1476.97,4.7,179,150,20,12,381,Low
EOS-01372,Valve Console Bundle C783,Gaming Console,Valve,476.1,4.2,455,53,11,24,369,Low
EOS-01373,Sony DSLR Camera X381,Camera,Sony,1593.94,3.6,39,170,18,24,298,Low
EOS-01374,Sony Mini LED TV P194,TV,Sony,731.55,3.8,189,145,14,12,519,Medium
EOS-01375,Apple Business Notebook R927,Laptop,Apple,1559.28,4.2,385,184,16,24,455,Medium
EOS-01376,Huawei Fitness Watch B315,Smartwatch,Huawei,577.15,4.4,141,155,22,12,517,Medium
EOS-01377,GoPro Action Camera O764,Camera,GoPro,527.96,4.4,116,4,28,24,509,Medium
EOS-01378,Motorola 5G Phone S431,Smartphone,Motorola,627.94,4.4,418,69,3,24,742,High
EOS-01379,Canon Vlogging Camera W249,Camera,Canon,1346.98,3.7,119,98,15,24,477,Medium
EOS-01380,Sony DSLR Camera H491,Camera,Sony,783.48,4.0,304,282,14,24,559,Medium
EOS-01381,Logitech Wireless Headphones H259,Headphones,Logitech,140.31,4.2,169,80,5,12,585,Medium
EOS-01382,Fujifilm Instant Camera U332,Camera,Fujifilm,911.55,3.0,150,57,14,36,315,Low
EOS-01383,Bose Earbuds K941,Headphones,Bose,93.68,3.6,128,170,31,24,467,Medium
EOS-01384,MSI Ultrabook H991,Laptop,MSI,1887.55,4.6,270,136,11,12,339,Low
EOS-01385,Valve Gaming Console E221,Gaming Console,Valve,577.49,4.6,66,140,17,24,484,Medium
EOS-01386,Dell Business Notebook N525,Laptop,Dell,635.51,3.9,362,121,33,36,694,High
EOS-01387,Valve Console Bundle T576,Gaming Console,Valve,527.96,4.2,171,48,18,24,597,Medium
EOS-01388,Belkin Power Bank Z920,Accessory,Belkin,76.9,4.0,198,222,0,12,460,Medium
EOS-01389,Huawei Fitness Watch W136,Smartwatch,Huawei,175.97,3.2,67,27,3,24,438,Medium
EOS-01390,Apple 5G Phone W522,Smartphone,Apple,397.95,4.9,192,158,19,12,677,High
EOS-01391,Hisense Mini LED TV I347,TV,Hisense,1312.84,5.0,8,149,12,24,460,Medium
EOS-01392,Dell Ultrabook Z300,Laptop,Dell,1086.23,4.3,87,181,20,12,833,High
EOS-01393,Sennheiser Noise Cancelling Headphones O642,Headphones,Sennheiser,249.25,3.6,66,91,19,6,332,Low
EOS-01394,Apple Smartwatch P383,Smartwatch,Apple,311.62,4.1,434,63,21,12,462,Medium
EOS-01395,Google Smartphone Z470,Smartphone,Google,975.85,4.5,189,0,19,12,323,Low
EOS-01396,Meta Console Bundle D507,Gaming Console,Meta,354.76,4.3,123,239,21,24,378,Low
EOS-01397,Logitech Webcam D894,Accessory,Logitech,97.45,2.9,49,126,9,24,263,Low
EOS-01398,Apple Gaming Headset A735,Headphones,Apple,166.5,4.2,236,19,30,24,486,Medium
EOS-01399,Corsair Mechanical Keyboard D808,Accessory,Corsair,139.62,3.3,145,153,34,6,291,Low
EOS-01400,Lenovo Creator Laptop H672,Laptop,Lenovo,1042.31,4.1,65,47,10,36,258,Low
EOS-01401,Asus Office Monitor J197,Monitor,Asus,1174.32,4.2,188,191,20,36,267,Low
EOS-01402,Samsung Tablet N624,Tablet,Samsung,250.62,4.7,85,40,14,12,399,Low
EOS-01403,JBL Earbuds P640,Headphones,JBL,130.75,4.6,63,111,20,12,601,High
EOS-01404,Lenovo Tablet H285,Tablet,Lenovo,976.03,3.1,209,232,23,12,345,Low
EOS-01405,Corsair Wireless Mouse C204,Accessory,Corsair,106.13,3.5,180,199,3,24,529,Medium
EOS-01406,Philips QLED TV Y103,TV,Philips,1887.55,5.0,329,226,32,24,610,High
EOS-01407,Apple Fitness Watch X787,Smartwatch,Apple,486.06,2.7,108,162,27,24,524,Medium
EOS-01408,TCL OLED TV D470,TV,TCL,705.29,5.0,245,16,3,24,405,Medium
EOS-01409,BenQ 4K Monitor B891,Monitor,BenQ,582.15,3.7,285,222,15,24,481,Medium
EOS-01410,Apple 5G Phone W687,Smartphone,Apple,399.24,2.9,173,122,0,24,405,Medium
EOS-01411,Samsung Curved Monitor C386,Monitor,Samsung,639.3,3.5,164,47,15,12,432,Medium
EOS-01412,Microsoft Retro Console I413,Gaming Console,Microsoft,599.59,3.9,11,162,23,24,431,Medium
EOS-01413,Asus Office Monitor T175,Monitor,Asus,527.96,4.6,42,165,13,12,422,Medium
EOS-01414,Meta VR Bundle I826,Gaming Console,Meta,492.72,3.8,209,128,37,24,456,Medium
EOS-01415,JBL Noise Cancelling Headphones I305,Headphones,JBL,323.47,4.5,69,234,0,24,415,Medium
EOS-01416,Microsoft Retro Console T475,Gaming Console,Microsoft,355.24,4.8,358,88,30,12,700,High
EOS-01417,Microsoft Wireless Mouse A747,Accessory,Microsoft,67.8,4.5,59,0,18,12,514,Medium
EOS-01418,Logitech Mechanical Keyboard L966,Accessory,Logitech,106.25,4.2,103,147,12,12,501,Medium
EOS-01419,Razer Mechanical Keyboard W985,Accessory,Razer,54.21,4.9,239,161,13,24,742,High
EOS-01420,Microsoft Mechanical Keyboard A355,Accessory,Microsoft,46.28,3.1,30,113,23,12,532,Medium
EOS-01421,Lenovo Drawing Tablet F896,Tablet,Lenovo,237.61,4.2,130,128,15,12,647,High
EOS-01422,Apple Hybrid Watch A913,Smartwatch,Apple,295.06,4.3,93,130,18,24,542,Medium
EOS-01423,Microsoft Webcam P597,Accessory,Microsoft,104.82,5.0,154,79,31,6,551,Medium
EOS-01424,MSI 2-in-1 Laptop P737,Laptop,MSI,1076.7,4.8,206,206,4,36,634,High
EOS-01425,Apple Gaming Headset X387,Headphones,Apple,279.09,3.6,81,152,0,24,322,Low
EOS-01426,Huawei Kids Tablet O132,Tablet,Huawei,412.67,3.6,176,213,3,12,539,Medium
EOS-01427,Samsung Budget Phone H580,Smartphone,Samsung,334.07,5.0,31,85,30,24,693,High
EOS-01428,Sony Gaming Headset C184,Headphones,Sony,141.7,3.6,206,137,27,6,549,Medium
EOS-01429,Lenovo Ultrabook P518,Laptop,Lenovo,1436.8,4.0,214,184,23,36,388,Low
EOS-01430,BenQ 4K Monitor B737,Monitor,BenQ,1261.64,4.8,281,77,0,12,549,Medium
EOS-01431,Apple Creator Laptop Y970,Laptop,Apple,839.21,3.9,65,38,12,12,528,Medium
EOS-01432,Google Foldable Phone Q790,Smartphone,Apple,464.4,3.9,455,167,9,12,743,High
EOS-01433,Fujifilm Action Camera T329,Camera,Fujifilm,284.6,3.6,455,244,10,24,513,Medium
EOS-01434,Motorola Foldable Phone O856,Smartphone,Motorola,905.63,3.7,185,104,4,24,638,High
EOS-01435,Logitech USB-C Hub C477,Accessory,Logitech,141.95,4.5,164,27,25,6,373,Low
EOS-01436,Apple Mini Tablet P726,Tablet,Apple,450.67,3.8,154,158,10,12,418,Medium
EOS-01437,Apple Earbuds Y357,Headphones,Apple,157.69,3.8,373,123,3,6,478,Medium
EOS-01438,OnePlus Pro Smartphone N451,Smartphone,OnePlus,534.81,3.3,186,90,6,24,422,Medium
EOS-01439,Motorola 5G Phone J182,Smartphone,Motorola,553.22,4.3,242,149,15,24,448,Medium
EOS-01440,Canon Instant Camera P836,Camera,Canon,1887.55,4.1,234,37,26,36,507,Medium
EOS-01441,Asus Business Notebook Q595,Laptop,Asus,966.14,4.6,228,146,6,36,568,Medium
EOS-01442,OnePlus Foldable Phone S987,Smartphone,OnePlus,851.17,2.6,227,211,22,24,327,Low
EOS-01443,Apple Pro Smartphone E426,Smartphone,Apple,307.01,3.2,162,127,9,12,414,Medium
EOS-01444,Nikon Instant Camera J187,Camera,Nikon,761.88,4.2,150,185,0,12,631,High
EOS-01445,TCL 4K TV K524,TV,TCL,1116.0,3.5,103,88,3,36,653,High
EOS-01446,Logitech Power Bank W932,Accessory,Logitech,226.32,4.2,144,116,22,12,272,Low
EOS-01447,Apple Gaming Laptop S558,Laptop,Apple,731.04,4.7,294,223,12,12,833,High
EOS-01448,Google Pro Smartphone T966,Smartphone,Google,527.96,4.5,349,111,8,24,686,High
EOS-01449,TCL QLED TV I167,TV,TCL,1599.52,3.4,132,189,11,24,335,Low
